,CV,time,AHT,time24,hour,day,lasthr01
1143,383,2018-07-19 10:00:00,678.3263707571801,10:00:00,10,3,0
1144,418,2018-07-19 10:30:00,633.3157894736842,10:30:00,10,3,0
1145,416,2018-07-19 11:00:00,666.2283653846154,11:00:00,11,3,0
1146,396,2018-07-19 11:30:00,636.1035353535353,11:30:00,11,3,0
1147,383,2018-07-19 12:00:00,621.1671018276762,12:00:00,12,3,0
1148,475,2018-07-19 12:30:00,700.5326315789474,12:30:00,12,3,0
1149,360,2018-07-19 13:00:00,679.6194444444444,13:00:00,13,3,0
1150,427,2018-07-19 13:30:00,646.9859484777518,13:30:00,13,3,0
1151,441,2018-07-19 14:00:00,676.8934240362812,14:00:00,14,3,0
1152,506,2018-07-19 14:30:00,636.2391304347826,14:30:00,14,3,0
1153,362,2018-07-19 15:00:00,671.2292817679559,15:00:00,15,3,0
1154,409,2018-07-19 15:30:00,615.8288508557457,15:30:00,15,3,0
1155,338,2018-07-19 16:00:00,726.792899408284,16:00:00,16,3,0
1156,316,2018-07-19 16:30:00,679.3291139240506,16:30:00,16,3,0
1157,239,2018-07-19 17:00:00,669.2928870292887,17:00:00,17,3,0
1158,213,2018-07-19 17:30:00,624.5399061032864,17:30:00,17,3,0
1159,122,2018-07-19 18:00:00,560.1229508196722,18:00:00,18,3,0
1160,105,2018-07-19 18:30:00,596.6095238095238,18:30:00,18,3,0
1161,1,2018-07-19 19:00:00,65.0,19:00:00,19,3,1
1162,4,2018-07-19 19:30:00,168.75,19:30:00,19,3,1
1163,84,2018-07-20 07:00:00,512.6785714285714,07:00:00,7,4,0
1164,108,2018-07-20 07:30:00,526.4907407407408,07:30:00,7,4,0
1165,281,2018-07-20 08:00:00,616.8861209964413,08:00:00,8,4,0
1166,239,2018-07-20 08:30:00,643.8535564853556,08:30:00,8,4,0
1167,453,2018-07-20 09:00:00,670.1346578366446,09:00:00,9,4,0
1168,320,2018-07-20 09:30:00,682.08125,09:30:00,9,4,0
1169,417,2018-07-20 10:00:00,648.5107913669065,10:00:00,10,4,0
1170,482,2018-07-20 10:30:00,683.8713692946058,10:30:00,10,4,0
1171,410,2018-07-20 11:00:00,681.060975609756,11:00:00,11,4,0
1172,455,2018-07-20 11:30:00,665.0505494505494,11:30:00,11,4,0
1173,471,2018-07-20 12:00:00,655.9851380042463,12:00:00,12,4,0
1174,438,2018-07-20 12:30:00,656.3561643835617,12:30:00,12,4,0
1175,456,2018-07-20 13:00:00,658.0723684210526,13:00:00,13,4,0
1176,448,2018-07-20 13:30:00,591.5089285714286,13:30:00,13,4,0
1177,505,2018-07-20 14:00:00,634.1504950495049,14:00:00,14,4,0
1178,500,2018-07-20 14:30:00,662.82,14:30:00,14,4,0
1179,320,2018-07-20 15:00:00,642.225,15:00:00,15,4,0
1180,367,2018-07-20 15:30:00,635.6784741144414,15:30:00,15,4,0
1181,329,2018-07-20 16:00:00,758.1550151975684,16:00:00,16,4,0
1182,265,2018-07-20 16:30:00,706.0490566037736,16:30:00,16,4,0
1183,190,2018-07-20 17:00:00,696.1,17:00:00,17,4,0
1184,188,2018-07-20 17:30:00,750.8776595744681,17:30:00,17,4,0
1185,85,2018-07-20 18:00:00,672.4588235294118,18:00:00,18,4,0
1186,70,2018-07-20 18:30:00,573.6571428571428,18:30:00,18,4,0
1187,4,2018-07-20 19:00:00,660.5,19:00:00,19,4,1
1188,2,2018-07-20 19:30:00,1850.0,19:30:00,19,4,1
1189,169,2018-07-23 07:30:00,569.7692307692307,07:30:00,7,0,0
1190,378,2018-07-23 08:00:00,613.7724867724868,08:00:00,8,0,0
1191,405,2018-07-23 08:30:00,616.3530864197531,08:30:00,8,0,0
1192,526,2018-07-23 09:00:00,650.9866920152091,09:00:00,9,0,0
1193,517,2018-07-23 09:30:00,652.588007736944,09:30:00,9,0,0
1194,590,2018-07-23 10:00:00,662.7254237288136,10:00:00,10,0,0
1195,576,2018-07-23 10:30:00,652.9496527777778,10:30:00,10,0,0
1196,639,2018-07-23 11:30:00,636.8466353677621,11:30:00,11,0,0
1197,620,2018-07-23 12:00:00,694.9983870967742,12:00:00,12,0,0
1198,575,2018-07-23 12:30:00,710.1373913043478,12:30:00,12,0,0
1199,613,2018-07-23 13:30:00,674.6998368678629,13:30:00,13,0,0
1200,519,2018-07-23 14:30:00,635.2736030828517,14:30:00,14,0,0
1201,573,2018-07-23 15:00:00,656.7556719022688,15:00:00,15,0,0
1202,552,2018-07-23 15:30:00,649.3731884057971,15:30:00,15,0,0
1203,361,2018-07-23 16:30:00,634.5263157894736,16:30:00,16,0,0
1204,303,2018-07-23 17:30:00,634.2673267326733,17:30:00,17,0,0
1205,231,2018-07-23 18:00:00,660.5497835497836,18:00:00,18,0,0
1206,166,2018-07-23 18:30:00,589.6325301204819,18:30:00,18,0,0
1207,1,2018-07-23 19:00:00,116.0,19:00:00,19,0,1
1208,4,2018-07-23 19:30:00,428.5,19:30:00,19,0,1
1209,169,2018-07-24 07:30:00,557.2899408284023,07:30:00,7,1,0
1210,286,2018-07-24 08:00:00,655.8426573426574,08:00:00,8,1,0
1211,268,2018-07-24 08:30:00,573.1492537313433,08:30:00,8,1,0
1212,459,2018-07-24 09:00:00,645.4466230936819,09:00:00,9,1,0
1213,463,2018-07-24 09:30:00,664.1468682505399,09:30:00,9,1,0
1214,503,2018-07-24 10:00:00,667.6799204771372,10:00:00,10,1,0
1215,486,2018-07-24 10:30:00,627.3189300411523,10:30:00,10,1,0
1216,497,2018-07-24 11:30:00,683.0845070422536,11:30:00,11,1,0
1217,502,2018-07-24 12:00:00,652.4820717131474,12:00:00,12,1,0
1218,511,2018-07-24 12:30:00,688.2465753424658,12:30:00,12,1,0
1219,515,2018-07-24 13:30:00,653.7883495145632,13:30:00,13,1,0
1220,476,2018-07-24 14:30:00,614.5987394957983,14:30:00,14,1,0
1221,475,2018-07-24 15:00:00,633.1389473684211,15:00:00,15,1,0
1222,413,2018-07-24 15:30:00,637.1428571428571,15:30:00,15,1,0
1223,362,2018-07-24 16:30:00,701.6243093922652,16:30:00,16,1,0
1224,269,2018-07-24 17:30:00,624.182156133829,17:30:00,17,1,0
1225,137,2018-07-24 18:00:00,588.970802919708,18:00:00,18,1,0
1226,125,2018-07-24 18:30:00,536.64,18:30:00,18,1,0
1227,5,2018-07-24 19:00:00,161.2,19:00:00,19,1,1
1228,1,2018-07-24 19:30:00,162.0,19:30:00,19,1,1
1229,80,2018-07-25 07:30:00,523.3375,07:30:00,7,2,0
1230,247,2018-07-25 08:00:00,657.8987854251012,08:00:00,8,2,0
1231,272,2018-07-25 08:30:00,555.2022058823529,08:30:00,8,2,0
1232,381,2018-07-25 09:00:00,642.0341207349081,09:00:00,9,2,0
1233,404,2018-07-25 09:30:00,676.0742574257425,09:30:00,9,2,0
1234,379,2018-07-25 10:00:00,692.1952506596306,10:00:00,10,2,0
1235,440,2018-07-25 10:30:00,612.4113636363636,10:30:00,10,2,0
1236,449,2018-07-25 11:30:00,673.4721603563474,11:30:00,11,2,0
1237,509,2018-07-25 12:00:00,655.6051080550099,12:00:00,12,2,0
1238,469,2018-07-25 12:30:00,636.1215351812367,12:30:00,12,2,0
1239,480,2018-07-25 13:30:00,634.9770833333333,13:30:00,13,2,0
1240,504,2018-07-25 14:30:00,631.4107142857143,14:30:00,14,2,0
1241,484,2018-07-25 15:00:00,652.2396694214876,15:00:00,15,2,0
1242,442,2018-07-25 15:30:00,667.1651583710408,15:30:00,15,2,0
1243,316,2018-07-25 16:30:00,618.4620253164557,16:30:00,16,2,0
1244,247,2018-07-25 17:30:00,557.4412955465586,17:30:00,17,2,0
1245,140,2018-07-25 18:00:00,591.2571428571429,18:00:00,18,2,0
1246,135,2018-07-25 18:30:00,553.6592592592592,18:30:00,18,2,0
1247,4,2018-07-25 19:00:00,251.25,19:00:00,19,2,1
1248,5,2018-07-25 19:30:00,591.0,19:30:00,19,2,1
1249,99,2018-07-26 07:30:00,600.2525252525253,07:30:00,7,3,0
1250,246,2018-07-26 08:00:00,646.6585365853658,08:00:00,8,3,0
1251,277,2018-07-26 08:30:00,595.9277978339351,08:30:00,8,3,0
1252,360,2018-07-26 09:00:00,696.4944444444444,09:00:00,9,3,0
1253,375,2018-07-26 09:30:00,657.512,09:30:00,9,3,0
1254,361,2018-07-26 10:00:00,625.4681440443213,10:00:00,10,3,0
1255,348,2018-07-26 10:30:00,571.6637931034483,10:30:00,10,3,0
1256,425,2018-07-26 11:30:00,697.6870588235294,11:30:00,11,3,0
1257,409,2018-07-26 12:00:00,677.5696821515893,12:00:00,12,3,0
1258,447,2018-07-26 12:30:00,702.0,12:30:00,12,3,0
1259,344,2018-07-26 13:30:00,658.8662790697674,13:30:00,13,3,0
1260,423,2018-07-26 14:30:00,634.9645390070922,14:30:00,14,3,0
1261,402,2018-07-26 15:00:00,663.3432835820895,15:00:00,15,3,0
1262,405,2018-07-26 15:30:00,669.9358024691358,15:30:00,15,3,0
1263,254,2018-07-26 16:30:00,630.5551181102362,16:30:00,16,3,0
1264,219,2018-07-26 17:30:00,613.2237442922375,17:30:00,17,3,0
1265,147,2018-07-26 18:00:00,686.4761904761905,18:00:00,18,3,0
1266,117,2018-07-26 18:30:00,527.4102564102565,18:30:00,18,3,0
1267,2,2018-07-26 19:00:00,647.5,19:00:00,19,3,1
1268,4,2018-07-26 19:30:00,834.25,19:30:00,19,3,1
1269,109,2018-07-27 07:30:00,479.7522935779817,07:30:00,7,4,0
1270,274,2018-07-27 08:00:00,620.1496350364963,08:00:00,8,4,0
1271,300,2018-07-27 08:30:00,559.9166666666666,08:30:00,8,4,0
1272,419,2018-07-27 09:00:00,506.7565632458234,09:00:00,9,4,0
1273,440,2018-07-27 09:30:00,645.7227272727273,09:30:00,9,4,0
1274,373,2018-07-27 10:00:00,656.1447721179625,10:00:00,10,4,0
1275,474,2018-07-27 10:30:00,633.584388185654,10:30:00,10,4,0
1276,477,2018-07-27 11:30:00,631.8658280922432,11:30:00,11,4,0
1277,487,2018-07-27 12:00:00,644.6694045174538,12:00:00,12,4,0
1278,435,2018-07-27 12:30:00,690.087356321839,12:30:00,12,4,0
1279,437,2018-07-27 13:30:00,723.9427917620137,13:30:00,13,4,0
1280,471,2018-07-27 14:30:00,657.5859872611464,14:30:00,14,4,0
1281,400,2018-07-27 15:00:00,718.0875,15:00:00,15,4,0
1282,443,2018-07-27 15:30:00,687.2392776523702,15:30:00,15,4,0
1283,275,2018-07-27 16:30:00,731.6654545454545,16:30:00,16,4,0
1284,258,2018-07-27 17:30:00,578.7131782945736,17:30:00,17,4,0
1285,124,2018-07-27 18:00:00,620.4596774193549,18:00:00,18,4,0
1286,119,2018-07-27 18:30:00,598.3781512605042,18:30:00,18,4,0
1287,2,2018-07-27 19:00:00,761.0,19:00:00,19,4,1
1288,1,2018-07-27 19:30:00,252.0,19:30:00,19,4,1
1289,147,2018-07-30 07:00:00,599.4897959183673,07:00:00,7,0,0
1290,169,2018-07-30 07:30:00,541.9644970414201,07:30:00,7,0,0
1291,343,2018-07-30 08:00:00,529.8717201166181,08:00:00,8,0,0
1292,376,2018-07-30 08:30:00,620.2047872340426,08:30:00,8,0,0
1293,479,2018-07-30 09:00:00,676.035490605428,09:00:00,9,0,0
1294,425,2018-07-30 09:30:00,664.9364705882352,09:30:00,9,0,0
1295,555,2018-07-30 10:00:00,621.3783783783783,10:00:00,10,0,0
1296,558,2018-07-30 10:30:00,674.6935483870968,10:30:00,10,0,0
1297,527,2018-07-30 11:00:00,641.146110056926,11:00:00,11,0,0
1298,579,2018-07-30 11:30:00,712.2055267702937,11:30:00,11,0,0
1299,497,2018-07-30 12:00:00,643.4929577464789,12:00:00,12,0,0
1300,564,2018-07-30 12:30:00,734.7163120567376,12:30:00,12,0,0
1301,494,2018-07-30 13:00:00,717.9736842105264,13:00:00,13,0,0
1302,532,2018-07-30 13:30:00,677.4436090225564,13:30:00,13,0,0
1303,557,2018-07-30 14:00:00,652.0197486535009,14:00:00,14,0,0
1304,491,2018-07-30 14:30:00,712.3258655804481,14:30:00,14,0,0
1305,496,2018-07-30 15:00:00,652.1572580645161,15:00:00,15,0,0
1306,485,2018-07-30 15:30:00,712.2164948453608,15:30:00,15,0,0
1307,406,2018-07-30 16:00:00,700.8054187192118,16:00:00,16,0,0
1308,368,2018-07-30 16:30:00,718.9538043478261,16:30:00,16,0,0
1309,316,2018-07-30 17:00:00,729.6930379746835,17:00:00,17,0,0
1310,240,2018-07-30 17:30:00,669.8083333333333,17:30:00,17,0,0
1311,157,2018-07-30 18:00:00,662.5095541401274,18:00:00,18,0,0
1312,125,2018-07-30 18:30:00,631.256,18:30:00,18,0,0
1313,1,2018-07-30 19:00:00,1219.0,19:00:00,19,0,1
1314,4,2018-07-30 19:30:00,222.25,19:30:00,19,0,1
1315,108,2018-07-31 07:00:00,592.9629629629629,07:00:00,7,1,0
1316,174,2018-07-31 07:30:00,610.0689655172414,07:30:00,7,1,0
1317,248,2018-07-31 08:00:00,601.75,08:00:00,8,1,0
1318,282,2018-07-31 08:30:00,612.613475177305,08:30:00,8,1,0
1319,443,2018-07-31 09:00:00,627.0225733634312,09:00:00,9,1,0
1320,417,2018-07-31 09:30:00,606.6402877697842,09:30:00,9,1,0
1321,471,2018-07-31 10:00:00,701.5881104033971,10:00:00,10,1,0
1322,550,2018-07-31 10:30:00,617.6327272727273,10:30:00,10,1,0
1323,519,2018-07-31 11:00:00,700.1560693641618,11:00:00,11,1,0
1324,429,2018-07-31 11:30:00,678.4801864801865,11:30:00,11,1,0
1325,528,2018-07-31 12:00:00,657.7708333333334,12:00:00,12,1,0
1326,535,2018-07-31 12:30:00,615.7607476635515,12:30:00,12,1,0
1327,508,2018-07-31 13:00:00,672.6555118110236,13:00:00,13,1,0
1328,494,2018-07-31 13:30:00,656.1093117408907,13:30:00,13,1,0
1329,521,2018-07-31 14:00:00,648.7869481765835,14:00:00,14,1,0
1330,483,2018-07-31 14:30:00,633.0952380952381,14:30:00,14,1,0
1331,483,2018-07-31 15:00:00,628.5817805383023,15:00:00,15,1,0
1332,390,2018-07-31 15:30:00,633.2538461538461,15:30:00,15,1,0
1333,417,2018-07-31 16:00:00,682.7721822541967,16:00:00,16,1,0
1334,373,2018-07-31 16:30:00,698.0321715817695,16:30:00,16,1,0
1335,250,2018-07-31 17:00:00,711.532,17:00:00,17,1,0
1336,233,2018-07-31 17:30:00,731.793991416309,17:30:00,17,1,0
1337,134,2018-07-31 18:00:00,651.179104477612,18:00:00,18,1,0
1338,143,2018-07-31 18:30:00,588.3706293706293,18:30:00,18,1,0
1339,4,2018-07-31 19:00:00,953.75,19:00:00,19,1,1
1340,2,2018-07-31 19:30:00,1043.0,19:30:00,19,1,1
1341,109,2018-08-01 07:00:00,539.816513761468,07:00:00,7,2,0
1342,109,2018-08-01 07:30:00,590.6422018348624,07:30:00,7,2,0
1343,284,2018-08-01 08:00:00,613.4788732394367,08:00:00,8,2,0
1344,307,2018-08-01 08:30:00,613.586319218241,08:30:00,8,2,0
1345,374,2018-08-01 09:00:00,625.9171122994652,09:00:00,9,2,0
1346,367,2018-08-01 09:30:00,706.1961852861035,09:30:00,9,2,0
1347,314,2018-08-01 10:00:00,662.108280254777,10:00:00,10,2,0
1348,438,2018-08-01 10:30:00,662.662100456621,10:30:00,10,2,0
1349,338,2018-08-01 11:00:00,661.1242603550296,11:00:00,11,2,0
1350,473,2018-08-01 11:30:00,630.1014799154334,11:30:00,11,2,0
1351,431,2018-08-01 12:00:00,658.9303944315545,12:00:00,12,2,0
1352,382,2018-08-01 12:30:00,680.7329842931937,12:30:00,12,2,0
1353,439,2018-08-01 13:00:00,546.3029612756264,13:00:00,13,2,0
1354,350,2018-08-01 13:30:00,491.4685714285714,13:30:00,13,2,0
1355,112,2018-08-01 14:00:00,511.5892857142857,14:00:00,14,2,0
1356,78,2018-08-01 14:30:00,465.6666666666667,14:30:00,14,2,0
1357,135,2018-08-01 15:00:00,526.9703703703703,15:00:00,15,2,0
1358,438,2018-08-01 15:30:00,625.2214611872146,15:30:00,15,2,0
1359,402,2018-08-01 16:00:00,679.7537313432836,16:00:00,16,2,0
1360,307,2018-08-01 16:30:00,775.9902280130293,16:30:00,16,2,0
1361,256,2018-08-01 17:00:00,735.30859375,17:00:00,17,2,0
1362,180,2018-08-01 17:30:00,752.6777777777778,17:30:00,17,2,0
1363,123,2018-08-01 18:00:00,720.1056910569106,18:00:00,18,2,0
1364,96,2018-08-01 18:30:00,759.5729166666666,18:30:00,18,2,0
1365,3,2018-08-01 19:00:00,1104.6666666666667,19:00:00,19,2,1
1366,3,2018-08-01 19:30:00,510.3333333333333,19:30:00,19,2,1
1367,76,2018-08-02 07:00:00,513.75,07:00:00,7,3,0
1368,106,2018-08-02 07:30:00,588.3207547169811,07:30:00,7,3,0
1369,242,2018-08-02 08:00:00,602.7272727272727,08:00:00,8,3,0
1370,255,2018-08-02 08:30:00,657.1294117647059,08:30:00,8,3,0
1371,392,2018-08-02 09:00:00,761.2908163265306,09:00:00,9,3,0
1372,367,2018-08-02 09:30:00,713.6594005449591,09:30:00,9,3,0
1373,361,2018-08-02 10:00:00,634.3795013850415,10:00:00,10,3,0
1374,438,2018-08-02 10:30:00,665.417808219178,10:30:00,10,3,0
1375,477,2018-08-02 11:00:00,621.8008385744234,11:00:00,11,3,0
1376,542,2018-08-02 11:30:00,617.7343173431734,11:30:00,11,3,0
1377,525,2018-08-02 12:00:00,632.9638095238096,12:00:00,12,3,0
1378,486,2018-08-02 12:30:00,647.8477366255144,12:30:00,12,3,0
1379,482,2018-08-02 13:00:00,692.4315352697096,13:00:00,13,3,0
1380,444,2018-08-02 13:30:00,654.2387387387388,13:30:00,13,3,0
1381,460,2018-08-02 14:00:00,636.2891304347826,14:00:00,14,3,0
1382,465,2018-08-02 14:30:00,724.3032258064516,14:30:00,14,3,0
1383,346,2018-08-02 15:00:00,663.193641618497,15:00:00,15,3,0
1384,362,2018-08-02 15:30:00,639.2651933701658,15:30:00,15,3,0
1385,376,2018-08-02 16:00:00,727.781914893617,16:00:00,16,3,0
1386,306,2018-08-02 16:30:00,607.8039215686274,16:30:00,16,3,0
1387,271,2018-08-02 17:00:00,661.7564575645756,17:00:00,17,3,0
1388,196,2018-08-02 17:30:00,699.3979591836735,17:30:00,17,3,0
1389,154,2018-08-02 18:00:00,740.3051948051948,18:00:00,18,3,0
1390,91,2018-08-02 18:30:00,606.3296703296703,18:30:00,18,3,0
1391,1,2018-08-02 19:00:00,122.0,19:00:00,19,3,1
1392,1,2018-08-02 19:30:00,219.0,19:30:00,19,3,1
1393,59,2018-08-03 07:00:00,546.5593220338983,07:00:00,7,4,0
1394,135,2018-08-03 07:30:00,503.0444444444444,07:30:00,7,4,0
1395,299,2018-08-03 08:00:00,649.2642140468228,08:00:00,8,4,0
1396,326,2018-08-03 08:30:00,630.6595092024539,08:30:00,8,4,0
1397,445,2018-08-03 09:00:00,745.7887640449438,09:00:00,9,4,0
1398,338,2018-08-03 09:30:00,664.5207100591716,09:30:00,9,4,0
1399,362,2018-08-03 10:00:00,750.0,10:00:00,10,4,0
1400,403,2018-08-03 10:30:00,721.3945409429281,10:30:00,10,4,0
1401,411,2018-08-03 11:00:00,675.705596107056,11:00:00,11,4,0
1402,490,2018-08-03 11:30:00,686.4795918367347,11:30:00,11,4,0
1403,454,2018-08-03 12:00:00,693.568281938326,12:00:00,12,4,0
1404,411,2018-08-03 12:30:00,665.2384428223844,12:30:00,12,4,0
1405,418,2018-08-03 13:00:00,706.7511961722488,13:00:00,13,4,0
1406,447,2018-08-03 13:30:00,595.7091722595078,13:30:00,13,4,0
1407,475,2018-08-03 14:00:00,636.4042105263158,14:00:00,14,4,0
1408,465,2018-08-03 14:30:00,673.3505376344086,14:30:00,14,4,0
1409,356,2018-08-03 15:00:00,635.0533707865169,15:00:00,15,4,0
1410,364,2018-08-03 15:30:00,748.2664835164835,15:30:00,15,4,0
1411,303,2018-08-03 16:00:00,758.5610561056105,16:00:00,16,4,0
1412,227,2018-08-03 16:30:00,783.295154185022,16:30:00,16,4,0
1413,223,2018-08-03 17:00:00,737.0493273542601,17:00:00,17,4,0
1414,135,2018-08-03 17:30:00,795.3481481481482,17:30:00,17,4,0
1415,78,2018-08-03 18:00:00,859.8205128205128,18:00:00,18,4,0
1416,88,2018-08-03 18:30:00,498.4431818181818,18:30:00,18,4,0
1417,209,2018-08-06 07:30:00,536.0478468899521,07:30:00,7,0,0
1418,341,2018-08-06 08:00:00,662.149560117302,08:00:00,8,0,0
1419,382,2018-08-06 08:30:00,590.9764397905759,08:30:00,8,0,0
1420,509,2018-08-06 09:00:00,684.2888015717092,09:00:00,9,0,0
1421,531,2018-08-06 09:30:00,670.2598870056497,09:30:00,9,0,0
1422,552,2018-08-06 10:00:00,706.0090579710145,10:00:00,10,0,0
1423,562,2018-08-06 10:30:00,698.9056939501779,10:30:00,10,0,0
1424,601,2018-08-06 11:30:00,692.1580698835274,11:30:00,11,0,0
1425,549,2018-08-06 12:00:00,644.2622950819672,12:00:00,12,0,0
1426,555,2018-08-06 12:30:00,674.6504504504504,12:30:00,12,0,0
1427,563,2018-08-06 13:30:00,641.1936056838366,13:30:00,13,0,0
1428,546,2018-08-06 14:30:00,661.1941391941392,14:30:00,14,0,0
1429,544,2018-08-06 15:00:00,701.7591911764706,15:00:00,15,0,0
1430,475,2018-08-06 15:30:00,717.8842105263158,15:30:00,15,0,0
1431,389,2018-08-06 16:30:00,717.8843187660668,16:30:00,16,0,0
1432,233,2018-08-06 17:30:00,771.5150214592275,17:30:00,17,0,0
1433,195,2018-08-06 18:00:00,602.8717948717949,18:00:00,18,0,0
1434,167,2018-08-06 18:30:00,529.5449101796407,18:30:00,18,0,0
1435,1,2018-08-06 19:00:00,174.0,19:00:00,19,0,1
1436,133,2018-08-07 07:30:00,523.3308270676691,07:30:00,7,1,0
1437,264,2018-08-07 08:00:00,588.060606060606,08:00:00,8,1,0
1438,311,2018-08-07 08:30:00,624.0707395498392,08:30:00,8,1,0
1439,411,2018-08-07 09:00:00,648.2165450121654,09:00:00,9,1,0
1440,384,2018-08-07 09:30:00,620.4557291666666,09:30:00,9,1,0
1441,484,2018-08-07 10:00:00,663.9731404958678,10:00:00,10,1,0
1442,481,2018-08-07 10:30:00,679.910602910603,10:30:00,10,1,0
1443,522,2018-08-07 11:30:00,616.3869731800767,11:30:00,11,1,0
1444,524,2018-08-07 12:00:00,663.9103053435115,12:00:00,12,1,0
1445,434,2018-08-07 12:30:00,635.2603686635945,12:30:00,12,1,0
1446,448,2018-08-07 13:30:00,652.0357142857143,13:30:00,13,1,0
1447,433,2018-08-07 14:30:00,628.8290993071594,14:30:00,14,1,0
1448,527,2018-08-07 15:00:00,648.8197343453511,15:00:00,15,1,0
1449,439,2018-08-07 15:30:00,633.0273348519362,15:30:00,15,1,0
1450,315,2018-08-07 16:30:00,661.7746031746032,16:30:00,16,1,0
1451,213,2018-08-07 17:30:00,667.1643192488262,17:30:00,17,1,0
1452,170,2018-08-07 18:00:00,666.0294117647059,18:00:00,18,1,0
1453,94,2018-08-07 18:30:00,657.2765957446809,18:30:00,18,1,0
1454,5,2018-08-07 19:00:00,979.6,19:00:00,19,1,1
1455,2,2018-08-07 19:30:00,481.0,19:30:00,19,1,1
1456,98,2018-08-08 07:30:00,642.3775510204082,07:30:00,7,2,0
1457,279,2018-08-08 08:00:00,640.8172043010753,08:00:00,8,2,0
1458,283,2018-08-08 08:30:00,669.5583038869258,08:30:00,8,2,0
1459,362,2018-08-08 09:00:00,744.7955801104972,09:00:00,9,2,0
1460,339,2018-08-08 09:30:00,630.8761061946902,09:30:00,9,2,0
1461,436,2018-08-08 10:00:00,616.3371559633027,10:00:00,10,2,0
1462,415,2018-08-08 10:30:00,600.4192771084338,10:30:00,10,2,0
1463,400,2018-08-08 11:30:00,627.6925,11:30:00,11,2,0
1464,458,2018-08-08 12:00:00,673.3799126637555,12:00:00,12,2,0
1465,424,2018-08-08 12:30:00,623.5330188679245,12:30:00,12,2,0
1466,441,2018-08-08 13:30:00,688.0521541950113,13:30:00,13,2,0
1467,463,2018-08-08 14:30:00,632.3131749460043,14:30:00,14,2,0
1468,419,2018-08-08 15:00:00,628.5441527446301,15:00:00,15,2,0
1469,364,2018-08-08 15:30:00,626.8681318681319,15:30:00,15,2,0
1470,314,2018-08-08 16:30:00,620.5732484076433,16:30:00,16,2,0
1471,234,2018-08-08 17:30:00,690.5555555555555,17:30:00,17,2,0
1472,137,2018-08-08 18:00:00,694.6496350364963,18:00:00,18,2,0
1473,113,2018-08-08 18:30:00,640.9026548672566,18:30:00,18,2,0
1474,2,2018-08-08 19:00:00,394.5,19:00:00,19,2,1
1475,102,2018-08-09 07:30:00,442.421568627451,07:30:00,7,3,0
1476,226,2018-08-09 08:00:00,599.1150442477876,08:00:00,8,3,0
1477,251,2018-08-09 08:30:00,567.4820717131474,08:30:00,8,3,0
1478,432,2018-08-09 09:00:00,642.7569444444445,09:00:00,9,3,0
1479,388,2018-08-09 09:30:00,654.4613402061856,09:30:00,9,3,0
1480,346,2018-08-09 10:00:00,650.1127167630058,10:00:00,10,3,0
1481,423,2018-08-09 10:30:00,635.0945626477542,10:30:00,10,3,0
1482,431,2018-08-09 11:30:00,632.7285382830627,11:30:00,11,3,0
1483,444,2018-08-09 12:00:00,601.1599099099099,12:00:00,12,3,0
1484,390,2018-08-09 12:30:00,616.5051282051282,12:30:00,12,3,0
1485,475,2018-08-09 13:30:00,653.1136842105263,13:30:00,13,3,0
1486,436,2018-08-09 14:30:00,644.355504587156,14:30:00,14,3,0
1487,429,2018-08-09 15:00:00,619.983682983683,15:00:00,15,3,0
1488,378,2018-08-09 15:30:00,610.1428571428571,15:30:00,15,3,0
1489,297,2018-08-09 16:30:00,683.2760942760942,16:30:00,16,3,0
1490,156,2018-08-09 17:30:00,665.1217948717949,17:30:00,17,3,0
1491,134,2018-08-09 18:00:00,605.5223880597015,18:00:00,18,3,0
1492,91,2018-08-09 18:30:00,583.8021978021978,18:30:00,18,3,0
1493,1,2018-08-09 19:00:00,120.0,19:00:00,19,3,1
1494,2,2018-08-09 19:30:00,229.0,19:30:00,19,3,1
1495,121,2018-08-10 07:30:00,616.1322314049587,07:30:00,7,4,0
1496,212,2018-08-10 08:00:00,629.9150943396227,08:00:00,8,4,0
1497,241,2018-08-10 08:30:00,620.3651452282157,08:30:00,8,4,0
1498,332,2018-08-10 09:00:00,692.5481927710844,09:00:00,9,4,0
1499,402,2018-08-10 09:30:00,593.2139303482587,09:30:00,9,4,0
1500,393,2018-08-10 10:00:00,653.35368956743,10:00:00,10,4,0
1501,398,2018-08-10 10:30:00,625.8542713567839,10:30:00,10,4,0
1502,407,2018-08-10 11:30:00,613.7567567567568,11:30:00,11,4,0
1503,403,2018-08-10 12:00:00,682.5781637717122,12:00:00,12,4,0
1504,380,2018-08-10 12:30:00,704.7578947368421,12:30:00,12,4,0
1505,424,2018-08-10 13:30:00,650.1297169811321,13:30:00,13,4,0
1506,441,2018-08-10 14:30:00,665.5396825396825,14:30:00,14,4,0
1507,446,2018-08-10 15:00:00,653.5627802690583,15:00:00,15,4,0
1508,338,2018-08-10 15:30:00,621.2366863905326,15:30:00,15,4,0
1509,291,2018-08-10 16:30:00,702.2371134020618,16:30:00,16,4,0
1510,136,2018-08-10 17:30:00,605.0147058823529,17:30:00,17,4,0
1511,145,2018-08-10 18:00:00,682.6413793103449,18:00:00,18,4,0
1512,98,2018-08-10 18:30:00,538.795918367347,18:30:00,18,4,0
1513,4,2018-08-10 19:00:00,432.75,19:00:00,19,4,1
1514,2,2018-08-10 19:30:00,261.5,19:30:00,19,4,1
